Ticker,Open,Close,Volatility,Max Drawdown
AAPL,202.9227752685547,269.4800109863281,0.22634626712366995,-0.13798527256817483
MSFT,533.7619018554688,411.2099914550781,0.23424391218713447,-0.2399881936005841
GOOGL,194.7383270263672,339.7099914550781,0.27879545039854897,-0.08201185586175552
