Ticker,Open,Close,Volatility,Max Drawdown
AAPL,210.69639587402344,259.0400085449219,0.21411477568419632,-0.09486702423171822
BTC-USD,108950.2734375,91060.5,0.3003277012866495,-0.3214698048461442
EURUSD=X,1.1736538410186768,1.1661807298660278,0.059292380267128915,-0.03250402497012839
